Reference AGB,RF-predicted AGB
103,139.6280667
135,118.6399667
241,232.1013667
174,152.2938333
148,113.3061
141,163.6824
208,173.8454333
160,177.2920333
186,148.8408333
25,132.2976
52,138.0276333
162,160.6895667
162,99.7243
165,162.9031333
152,137.8812
122,109.7888667
49,108.9220667
76,138.9509667
54,91.3142
198,181.7120667
116,158.111
165,178.4919
129,105.6298
190,140.9035
123,133.6556333
93,128.5173333
66,66.2893
141,125.5482333
84,146.5957667
170,201.9687333
154,131.0739333
239,155.3287667
23,54.7017
67,86.18443333
121,73.63476667
120,126.1517
63,116.9887667
114,119.4728333
95,85.0857
13,77.29376667
98,89.3769
53,84.24223333
101,104.8543
142,71.16353333
120,97.81673333
69,96.20466667
51,88.7109
122,89.52066667
73,74.6529
113,70.74813333
134,66.5135
50,82.98383333
60,79.56633333
53,42.82223333
46,53.59066667
50,71.94953333
43,85.45713333
104,81.25803333
121,102.1408333
96,87.8539
71,60.6461
89,75.90196667
146,83.68716667
167,135.6705333
48,79.0298
112,84.43693333
28,110.7271667
102,107.4504333
22,70.5666
17,105.3131667
84,83.30583333
51,90.0464
83,56.00863333
78,50.26676667
78,75.45393333
155,169.7489667
104,124.5441333
98,108.7970667
60,85.08656667
20,80.93123333
28,74.9714
34,56.45123333
60,71.5271
44,82.82196667
19,80.7798
19,80.1569
63,95.53706667
106,82.7024
59,67.24233333
80,96.30936667
54,58.769
9,107.7233
29,55.59953333
56,80.29853333
108,68.2814
154,101.5821
121,79.72586667
88,68.63913333
143,127.2518667
119,67.1829
182,83.93373333
120,107.5442333
188,86.7186
119,86.11536667
100,71.1748
95,74.08783333
40,79.88
139,83.26426667
82,83.93493333
120,121.9166667
46,61.12903333
114,86.89246667
95,78.70513333
83,74.87256667
96,83.39583333
126,103.5369667
87,73.7319
73,63.0682
68,101.5412333
101,90.82336667
128,89.8517
88,86.643
76,79.35556667
114,108.6108333
73,87.73403333
115,114.1616333
68,80.71546667
93,85.82726667
108,97.30006667
76,86.6447
102,114.7513333
95,71.39786667
98,78.03116667
30,58.07633333
44,55.91216667
48,81.357
59,88.61373333
45,73.2274
157,131.1103333
67,82.7039
96,98.0127
92,82.49483333
63,79.02853333
148,95.99476667
56,73.12616667
59,83.30656667
92,73.12433333
88,68.24513333
60,84.81686667
61,75.6086
116,84.86276667
47,56.8699
91,92.48166667
78,87.21656667
63,66.2626
141,67.70753333
83,119.3975333
67,69.38853333
89,83.49286667
42,79.45746667
56,89.0817
154,130.3295667
46,86.40086667
73,62.03906667
69,82.04573333
82,72.56246667
130,70.66346667
91,74.38076667
100,85.96743333
131,107.6323667
108,74.9812
93,72.97743333
135,84.5302
101,106.2109
132,115.6464
92,76.89536667
75,96.36103333
141,131.3561
158,106.9371
80,77.1416
104,94.4899
123,114.3569333
135,77.76396667
47,84.47803333
54,82.6409
100,93.36893333
105,85.89323333
135,88.69696667
88,90.18906667
130,125.0008
110,119.1164333
53,71.72353333
56,66.25103333
105,69.47293333
145,131.9085667
89,101.8757
72,59.44393333
137,137.9339333
55,66.41266667
80,77.506
86,75.7052
133,77.6893
39,74.99143333
111,74.8108
82,56.15226667
42,62.20503333
27,69.57556667
90,87.28206667
133,116.9461
110,76.2617
105,96.08066667
30,122.5032667
69,89.03183333
77,104.7816
64,66.5428
81,72.61903333
84,83.18106667
48,84.98373333
60,85.58596667
63,73.11913333
54,70.50323333
65,64.01086667
114,101.1490667
87,81.5337
109,102.1505
91,91.7708
72,76.54096667
91,88.73476667
96,74.52783333
20,72.52276667
88,94.4053
97,82.87583333
60,53.64773333
96,98.77153333
65,82.80196667
85,74.16913333
65,75.22683333
79,115.4710667
69,74.02176667
98,107.9109667
139,80.40173333
97,100.3016667
61,54.4635
72,71.2204
68,78.07146667
72,71.45936667
16,76.20353333
128,80.2379
94,103.1067
94,92.52996667
95,93.98006667
130,100.2655667
127,120.9405667
97,102.7014333
104,62.11263333
112,90.9154
124,93.6825
104,100.7406667
91,100.9225
103,113.6541
68,69.75913333
96,85.52956667
91,85.3611
85,83.62716667
85,108.3632333
111,149.8776333
88,176.9349667
141,155.9037667
226,237.9
183,189.2678
185,182.1173
88,126.9996
64,130.1844
83,136.4321667
99,172.7273
68,116.2531667
78,128.6445
193,192.6158333
168,169.0412
127,160.2196
101,202.9983333
93,138.2192333
174,189.7333333
61,153.7862333
156,190.4220667
79,135.6580333
132,145.3921667
97,194.0321
205,147.4916333
30,127.3695333
75,89.33966667
45,119.1209333
36,162.5214333
190,173.0123667
198,187.1378333
152,123.2155
104,137.0935
193,179.5061667
219,198.5128
153,187.1714
193,161.3026333
173,166.9048667
131,188.2085
144,137.2438
202,213.2081
129,187.2553
214,183.2656333
177,184.0352667
197,194.373
253,195.6238667
136,167.8309667
154,164.7511
180,151.0944
265,247.4834
166,146.3356333
185,163.6921667
117,128.6502333
248,169.3657667
145,162.8249333
97,177.5117
221,184.5731
218,209.9344667
150,114.2701
136,162.5677
155,162.1904
93,146.1543667
221,134.0516
151,219.4144667
165,153.6006667
194,212.9068667
174,133.498
134,136.5596667
176,149.7703
200,177.2802667
143,159.1734
162,163.4634667
129,166.5267
106,168.3161333
104,123.905
124,170.6489667
139,153.2525333
246,229.2998333
165,162.0055
227,167.2445667
172,171.7165
159,134.3514667
176,145.5042
186,165.7009667
126,179.2311667
71,167.4979
203,211.4868333
163,128.2679667
214,204.3362
179,194.0743333
183,171.9130333
208,201.1615
196,184.8033333
159,170.2002333
167,174.7686
179,152.6634333
197,156.2594
212,249.9595667
188,206.4336
148,171.3008
212,198.4976667
160,148.9931
169,154.9031333
193,191.6055
204,181.8045667
199,199.1345667
15,92.70263333
190,188.3887333
202,200.3591667
185,189.9065
222,176.5677667
156,171.4892667
221,236.6428667
190,175.7867667
226,219.3926
174,157.3102667
157,150.8693333
159,141.6001667
197,140.4828
199,210.4490667
237,175.4087333
138,130.3733667
149,164.6000333
246,237.8785
185,168.7379
145,140.7789
126,182.2798333
178,167.1707
220,201.3922
164,172.9831
272,186.9992333
90,158.2767
127,120.4327333
181,163.0176667
151,157.3345667
144,168.2593
153,164.2868
181,173.2804667
21,65.18346667
170,228.0166
170,183.491
178,140.2204667
100,145.0858667
139,198.7966333
156,195.6095333
170,174.7046333
131,132.6461667
28,178.4386
123,183.5546
163,196.1323333
23,109.0516333
198,124.6061667
122,170.74
199,166.1313667
173,164.1583
130,146.9859333
12,140.5122
109,134.6972667
128,116.2528
131,110.8159667
171,95.99166667
153,196.9921667
111,149.9769333
233,217.2276667
188,131.9906333
176,131.2481667
135,76.69526667
102,135.107
204,110.2027
286,168.1088333
184,133.9527
185,177.0119
65,104.0792333
162,132.9656
155,100.7406333
185,172.5785
128,125.4705
135,155.6417
178,163.305
129,166.1262333
165,66.94903333
179,110.4770333
213,209.6973667
160,166.4207333
127,89.134
164,176.4549667
87,105.2263
222,199.2257
153,86.8692
197,131.6723667
64,87.6393
149,80.92156667
195,222.6091333
133,125.2269333
213,166.8996333
165,189.3762333
163,152.3264
142,153.6296667
129,170.3338
210,188.3852333
212,244.7297667
188,218.6444667
210,219.5929333
263,206.2526333
256,235.9593667
15,114.0019
243,161.4226
148,102.7495
138,140.7046
194,176.6195333
186,52.95413333
112,94.76576667
241,274.3966667
215,261.6173
71,140.7647
76,147.9911
86,92.93463333
141,101.6661667
218,182.9353
121,119.5939333
204,168.1334
335,259.0562333
150,145.9210333
221,225.5457
177,150.7732333
124,158.6331333
154,157.3246667
158,150.8731333
109,136.1457333
35,82.90883333
177,167.6829
236,196.0585667
151,169.0269
179,177.6299667
188,139.4292667
220,214.7591333
176,203.5555333
190,121.7115667
138,168.5744667
191,102.4667667
86,117.5816667
244,155.6148667
244,154.9651
314,196.5314667
141,200.5681
153,168.5300333
232,143.3315667
242,145.3543667
171,165.5591333
245,157.4505
124,135.4136
153,128.5368333
244,126.0527
193,198.1968333
194,174.4382333
261,168.5922667
157,122.9626333
239,194.3274667
227,182.5263333
160,114.2848
132,187.8536
201,262.5890333
315,227.6976
16,64.56406667
145,130.1563667
260,217.3654667
106,104.3654667
195,183.1433
177,183.4147667
151,153.9668667
187,104.2472
166,194.6903
152,137.3060667
172,144.2620667
150,144.4476667
150,154.8526333
151,108.5884667
149,139.7168333
223,176.9102667
171,154.6160667
262,128.7795
54,133.5496
174,150.3926333
228,132.224
129,176.8381
137,91.37136667
121,156.2077667
127,77.96273333
127,95.2422
105,132.9378667
102,120.2498667
178,121.2326
120,170.9174333
170,118.6204667
105,98.4162
66,60.7442
94,71.1026
103,94.0203
165,149.8049333
186,140.3014667
205,114.7229667
77,101.4323
129,153.793
115,110.3088667
134,136.4214667
85,79.95476667
34,52.17683333
143,161.6832333
156,88.61446667
129,115.4989667
164,192.8143333
167,153.4400333
249,119.8733667
183,154.7800333
142,139.3087667
66,161.4803
213,148.2896667
231,92.08206667
142,129.2687
170,87.85673333
153,147.2147333
128,87.40043333
156,116.6072667
127,137.2405667
130,164.0120667
133,131.548
153,176.1406333
141,145.2099333
98,129.6842333
167,126.2313333
169,128.5201667
75,80.53706667
159,105.9367333
145,131.0244667
171,88.5701
211,114.7062333
128,121.8931
128,155.1723667
128,133.6090333
214,186.7345
119,138.7059667
156,150.0477333
116,109.1789333
227,165.5125
153,222.5385667
168,141.5856
129,162.3643
205,208.3598333
226,240.2633667
202,138.5730333
166,109.0856
146,159.3878333
180,166.9177
271,178.3438
127,129.1373
209,173.6788333
145,163.9679333
195,177.1863667
172,132.2917
228,226.8678333
105,156.7448667
174,196.9555333
172,131.2767667
236,211.4322667
182,126.3413667
150,142.7541667
274,186.5355333
146,158.1831
127,147.1667333
132,132.2817333
112,133.1159667
83,119.9361333
88,125.9291667
97,106.5582667
191,177.1632
159,154.2384333
177,134.5799
132,130.2046333
119,93.11763333
170,135.6766
169,170.0949667
140,169.378
153,139.9773
218,107.8937667
97,110.1063333
181,177.1832
172,96.17866667
232,186.7220667
47,87.54313333
195,179.7335667
215,149.5043333
164,116.2896333
270,194.1437
196,179.0158333
158,127.9921
188,225.306
161,174.6333
185,149.2553667
262,260.1634667
128,135.4164
129,143.3330333
94,139.4021
192,189.1881
141,128.6247667
209,193.1176667
101,144.7411667
137,138.9151
180,94.17876667
136,112.4167333
59,85.64763333
201,189.9333
155,119.8322333
175,103.5685667
252,258.5165667
114,96.3173
199,219.5901333
160,165.2462333
175,118.8267333
125,149.8596333
153,238.8610667
215,145.3105667
106,157.1678
47,92.84176667
161,215.9602333
204,263.2596333
197,160.6812667
159,175.1345333
217,229.3694667
197,210.1739667
158,155.0484667
177,215.9327
152,174.9601
204,189.7439333
133,155.7794333
146,186.0637333
192,193.7034667
104,133.0568333
100,116.4441667
160,180.1964333
42,82.10603333
175,168.1294
85,142.4802
107,91.0151
38,101.0875333
149,146.6550667
138,188.1273667
186,189.6148333
105,156.3230667
148,172.2436667
215,167.4395333
204,170.0710333
152,175.0923333
158,188.0786667
40,202.9048667
183,196.5131667
164,193.4707333
155,200.7630667
132,148.8191667
75,106.7819
128,148.2761333
183,168.9155
194,150.5226
137,141.6901
259,263.1799667
181,184.7596667
168,163.5414333
186,204.6984
99,200.5386
166,152.4132333
147,200.3111667
92,144.4412
144,151.8090667
23,65.04686667
215,98.65523333
107,130.1562
161,152.0653333
240,239.7859667
50,69.0625
110,118.4418333
151,209.9707
167,205.1731333
60,58.32896667
130,151.8077333
129,158.6606667
191,183.5794
205,173.7276333
134,138.8619333
106,133.3739
61,99.52953333
118,126.9056333
145,161.424
42,103.9175333
126,169.3113333
141,119.3254333
76,88.18316667
210,199.2741667
173,211.7272
181,169.3175
129,150.7226667
148,165.6202
146,161.8222333
144,152.1031333
117,105.7147333
169,164.5744333
207,188.2271333
216,212.889
162,186.1243333
137,160.7550667
205,137.3501667
173,185.9481333
105,101.9655
162,123.7982333
31,124.0071667
187,207.3684
186,184.4205667
149,202.1830333
183,158.1990333
127,138.9274
137,146.9921
211,183.0283
148,144.4414333
213,183.9777667
116,181.3018333
141,124.044
192,156.2661333
166,180.6621
161,172.7965
177,118.7440333
49,142.7945667
13,156.3728667
172,208.248
201,216.3127
120,154.8962333
106,169.0092667
151,152.8856333
87,157.8511
105,150.9281667
130,182.3110667
121,157.1004667
128,88.67356667
134,181.4459
130,145.3087
147,167.1791333
49,70.82063333
147,201.3136333
185,140.7121667
39,129.3393333
176,236.5622
111,87.00396667
139,133.025
124,85.44283333
75,150.1371333
103,158.6375333
59,103.5594333
164,168.6917333
29,102.7617667
238,204.5143
212,124.3541667
179,132.8163333
160,165.3117333
155,151.0987667
143,166.7770333
85,100.6882667
167,145.4833333
183,180.3018333
149,164.9764333
156,171.0312333
177,186.6049667
168,159.71
169,169.3015667
163,183.5642
176,150.9001
127,131.3101
129,120.2899333
213,176.7127
213,167.5730333
248,195.1888
160,158.8135
155,178.5727667
89,145.1537
93,70.2299
109,116.4979
142,171.3959667
172,100.3231667
181,180.6335333
158,167.2471
250,111.5755667
190,191.8273333
206,174.1523
73,96.50803333
200,236.0766
110,92.65583333
215,187.3554
131,142.6258
159,176.8837667
125,119.2258667
102,130.2058667
128,140.2808333
159,137.9497667
188,177.6052
82,131.1185
81,141.1810667
204,183.3773
186,106.9294667
123,142.9661667
52,95.83883333
133,169.1237
70,130.0609333
178,156.0904333
131,155.9816
152,139.7114667
126,171.6010333
172,148.2344333
111,75.4061
147,170.7887333
177,141.9238333
134,158.0875667
128,127.8799
176,162.4564667
122,125.3286
171,152.6485333
149,159.0546
148,137.3401667
122,167.7023
141,183.7838667
135,191.6883
91,108.7950333
88,136.8541333
68,137.5116667
36,81.3249
61,127.2900333
86,136.3823
69,114.1706
72,97.7707
62,101.6998333
73,97.7154
47,100.6405333
95,130.2706
143,159.0390333
150,150.1362333
178,167.4288333
155,137.136
121,110.2236333
130,107.0553
95,106.7113667
106,136.5840667
86,102.8367333
106,101.6373
38,89.96876667
159,181.7733333
200,143.0949667
158,167.8428333
107,101.0621333
196,126.5263
65,126.2733
152,176.4076
131,164.6831
116,151.7064333
138,169.7333
148,162.0037333
64,143.25
177,204.3256
180,234.1087667
168,162.1286
231,216.3058
192,208.1311667
157,164.7137
166,188.4288667
163,188.6818
105,172.8406333
